gun,saat,cinsiyet,bolge,uyelik_tipi,uye_sayisi,memnuniyet
Carsamba,18:00,Erkek,SPA & Sauna,Standart,16,8.4
Carsamba,18:00,Kadin,Agirlik Istasyonu,VIP,13,8.3
Carsamba,18:00,Kadin,Kardiyo,Ogrenci,21,7.1
Carsamba,18:00,Kadin,Yuzme Havuzu,VIP,17,8.9
Carsamba,18:00,Kadin,Grup Stüdyosu,VIP,31,5.7
Carsamba,18:00,Kadin,SPA & Sauna,Standart,20,7.3
Carsamba,19:00,Erkek,Agirlik Istasyonu,Ogrenci,22,6.8
Carsamba,19:00,Erkek,Kardiyo,Premium,8,8.4
Carsamba,19:00,Erkek,Yuzme Havuzu,Premium,22,7.7
Carsamba,19:00,Erkek,Grup Stüdyosu,VIP,14,7.2
Carsamba,19:00,Erkek,SPA & Sauna,Ogrenci,20,7.9
Carsamba,19:00,Kadin,Agirlik Istasyonu,Standart,11,8.6
Carsamba,19:00,Kadin,Kardiyo,Ogrenci,34,7.8
Carsamba,19:00,Kadin,Yuzme Havuzu,VIP,25,7.2
Carsamba,19:00,Kadin,Grup Stüdyosu,VIP,29,8.0
Carsamba,19:00,Kadin,SPA & Sauna,Standart,12,7.8
Carsamba,20:00,Erkek,Agirlik Istasyonu,VIP,18,8.2
Carsamba,20:00,Erkek,Kardiyo,Ogrenci,15,8.8
Carsamba,20:00,Erkek,Yuzme Havuzu,Standart,9,8.1
Carsamba,20:00,Erkek,Grup Stüdyosu,Premium,9,8.1
Carsamba,20:00,Erkek,SPA & Sauna,VIP,15,8.1
Carsamba,20:00,Kadin,Agirlik Istasyonu,Standart,14,6.4
Carsamba,20:00,Kadin,Kardiyo,Premium,25,8.4
Carsamba,20:00,Kadin,Yuzme Havuzu,VIP,9,8.1
Carsamba,20:00,Kadin,Grup Stüdyosu,VIP,24,7.4
Carsamba,20:00,Kadin,SPA & Sauna,Premium,18,7.6
Carsamba,21:00,Erkek,Agirlik Istasyonu,Premium,26,6.6
Carsamba,21:00,Erkek,Kardiyo,Ogrenci,4,7.3
Carsamba,21:00,Erkek,Yuzme Havuzu,Standart,8,8.3
Carsamba,21:00,Erkek,Grup Stüdyosu,VIP,8,9.2
Carsamba,21:00,Erkek,SPA & Sauna,Premium,11,7.7
Carsamba,21:00,Kadin,Agirlik Istasyonu,Standart,7,6.8
Carsamba,21:00,Kadin,Kardiyo,Standart,15,6.6
Carsamba,21:00,Kadin,Yuzme Havuzu,Standart,1,8.9
Carsamba,21:00,Kadin,Grup Stüdyosu,Premium,26,7.8
Carsamba,21:00,Kadin,SPA & Sauna,Ogrenci,7,7.4
Carsamba,22:00,Erkek,Agirlik Istasyonu,VIP,13,7.1
Carsamba,22:00,Erkek,Kardiyo,Ogrenci,10,8.8
Carsamba,22:00,Erkek,Yuzme Havuzu,VIP,8,6.8
Carsamba,22:00,Erkek,Grup Stüdyosu,VIP,1,9.3
Carsamba,22:00,Erkek,SPA & Sauna,Standart,9,8.4
Carsamba,22:00,Kadin,Agirlik Istasyonu,VIP,8,8.6
Carsamba,22:00,Kadin,Kardiyo,Ogrenci,25,8.7
Carsamba,22:00,Kadin,Yuzme Havuzu,Premium,5,9.7
Carsamba,22:00,Kadin,Grup Stüdyosu,Ogrenci,13,8.1
Carsamba,22:00,Kadin,SPA & Sauna,Premium,15,6.3
Persembe,07:00,Erkek,Agirlik Istasyonu,Standart,23,6.9
Persembe,07:00,Erkek,Kardiyo,Ogrenci,1,8.6
Persembe,07:00,Erkek,Yuzme Havuzu,VIP,1,8.8
Persembe,07:00,Erkek,Grup Stüdyosu,VIP,10,7.2
Persembe,07:00,Erkek,SPA & Sauna,Ogrenci,6,7.5
Persembe,07:00,Kadin,Agirlik Istasyonu,Ogrenci,13,7.2
Persembe,07:00,Kadin,Kardiyo,VIP,15,8.2
Persembe,07:00,Kadin,Yuzme Havuzu,Ogrenci,12,8.2
Persembe,07:00,Kadin,Grup Stüdyosu,Premium,20,7.9
Persembe,07:00,Kadin,SPA & Sauna,Ogrenci,15,6.6
Persembe,08:00,Erkek,Agirlik Istasyonu,VIP,23,8.7
Persembe,08:00,Erkek,Kardiyo,Standart,13,7.4
Persembe,08:00,Erkek,Yuzme Havuzu,Premium,4,7.5
Persembe,08:00,Erkek,Grup Stüdyosu,Premium,10,8.8
Persembe,08:00,Erkek,SPA & Sauna,Ogrenci,10,6.8
Persembe,08:00,Kadin,Agirlik Istasyonu,VIP,3,7.1
Persembe,08:00,Kadin,Kardiyo,VIP,11,6.8
Persembe,08:00,Kadin,Yuzme Havuzu,VIP,14,6.8
Persembe,08:00,Kadin,Grup Stüdyosu,Premium,26,6.8
Persembe,08:00,Kadin,SPA & Sauna,VIP,12,7.9
Persembe,09:00,Erkek,Agirlik Istasyonu,VIP,19,7.3
Persembe,09:00,Erkek,Kardiyo,Ogrenci,14,9.1
Persembe,09:00,Erkek,Yuzme Havuzu,Premium,9,7.2
Persembe,09:00,Erkek,Grup Stüdyosu,VIP,4,9.2
Persembe,09:00,Erkek,SPA & Sauna,Ogrenci,6,9.6
Persembe,09:00,Kadin,Agirlik Istasyonu,Premium,6,9.5
Persembe,09:00,Kadin,Kardiyo,Ogrenci,15,7.6
Persembe,09:00,Kadin,Yuzme Havuzu,Standart,12,7.2
Persembe,09:00,Kadin,Grup Stüdyosu,Ogrenci,20,8.6
Persembe,09:00,Kadin,SPA & Sauna,Ogrenci,12,7.4
Persembe,10:00,Erkek,Agirlik Istasyonu,Premium,10,8.1
Persembe,10:00,Erkek,Kardiyo,Premium,4,8.6
Persembe,10:00,Erkek,Yuzme Havuzu,VIP,2,7.6
Persembe,10:00,Erkek,Grup Stüdyosu,VIP,3,8.9
Persembe,10:00,Erkek,SPA & Sauna,Ogrenci,3,7.9
Persembe,10:00,Kadin,Agirlik Istasyonu,Standart,6,7.4
Persembe,10:00,Kadin,Kardiyo,Ogrenci,13,7.2
Persembe,10:00,Kadin,Yuzme Havuzu,Premium,11,7.9
Persembe,10:00,Kadin,Grup Stüdyosu,Standart,20,7.2
Persembe,10:00,Kadin,SPA & Sauna,VIP,4,8.9
Persembe,11:00,Erkek,Agirlik Istasyonu,Premium,23,6.0
Persembe,11:00,Erkek,Kardiyo,Premium,10,9.0
Persembe,11:00,Erkek,Yuzme Havuzu,Premium,14,7.6
Persembe,11:00,Erkek,Grup Stüdyosu,Standart,4,7.8
Persembe,11:00,Erkek,SPA & Sauna,Standart,11,6.5
Persembe,11:00,Kadin,Agirlik Istasyonu,Standart,10,7.1
Persembe,11:00,Kadin,Kardiyo,Ogrenci,22,6.4
Persembe,11:00,Kadin,Yuzme Havuzu,Standart,1,8.3
Persembe,11:00,Kadin,Grup Stüdyosu,Premium,20,7.2
Persembe,11:00,Kadin,SPA & Sauna,Standart,3,7.9
Persembe,12:00,Erkek,Agirlik Istasyonu,Standart,28,8.2
Persembe,12:00,Erkek,Kardiyo,Ogrenci,11,7.6
Persembe,12:00,Erkek,Yuzme Havuzu,Premium,6,8.6
Persembe,12:00,Erkek,Grup Stüdyosu,Premium,15,9.1
Persembe,12:00,Erkek,SPA & Sauna,Premium,1,8.9
Persembe,12:00,Kadin,Agirlik Istasyonu,Premium,12,7.2
Persembe,12:00,Kadin,Kardiyo,Ogrenci,23,6.7
Persembe,12:00,Kadin,Yuzme Havuzu,Ogrenci,6,6.7
Persembe,12:00,Kadin,Grup Stüdyosu,Premium,19,8.6
Persembe,12:00,Kadin,SPA & Sauna,VIP,8,8.0
Persembe,13:00,Erkek,Agirlik Istasyonu,Premium,14,8.3
Persembe,13:00,Erkek,Kardiyo,Premium,5,7.2
Persembe,13:00,Erkek,Yuzme Havuzu,Standart,10,8.2
Persembe,13:00,Erkek,Grup Stüdyosu,Ogrenci,10,8.6
Persembe,13:00,Erkek,SPA & Sauna,VIP,5,8.7
Persembe,13:00,Kadin,Agirlik Istasyonu,Standart,1,8.4
Persembe,13:00,Kadin,Kardiyo,Ogrenci,24,6.9
Persembe,13:00,Kadin,Yuzme Havuzu,Premium,8,7.1
Persembe,13:00,Kadin,Grup Stüdyosu,Standart,12,6.4
Persembe,13:00,Kadin,SPA & Sauna,Premium,1,7.3
Persembe,14:00,Erkek,Agirlik Istasyonu,Premium,7,7.0
Persembe,14:00,Erkek,Kardiyo,Premium,11,9.4
Persembe,14:00,Erkek,Yuzme Havuzu,Standart,9,9.0
Persembe,14:00,Erkek,Grup Stüdyosu,Standart,9,7.0
Persembe,14:00,Erkek,SPA & Sauna,Premium,4,9.6
Persembe,14:00,Kadin,Agirlik Istasyonu,Standart,12,9.2
Persembe,14:00,Kadin,Kardiyo,Ogrenci,7,8.7
Persembe,14:00,Kadin,Yuzme Havuzu,Ogrenci,7,7.7
Persembe,14:00,Kadin,Grup Stüdyosu,Ogrenci,10,9.3
Persembe,14:00,Kadin,SPA & Sauna,Premium,10,7.4
Persembe,15:00,Erkek,Agirlik Istasyonu,Ogrenci,20,6.8
Persembe,15:00,Erkek,Kardiyo,Ogrenci,4,9.5
Persembe,15:00,Erkek,Yuzme Havuzu,Standart,7,7.2
Persembe,15:00,Erkek,Grup Stüdyosu,Standart,12,6.6
Persembe,15:00,Erkek,SPA & Sauna,Ogrenci,14,7.1
Persembe,15:00,Kadin,Agirlik Istasyonu,Premium,15,7.3
Persembe,15:00,Kadin,Kardiyo,Standart,19,9.0
Persembe,15:00,Kadin,Yuzme Havuzu,Premium,5,8.1
Persembe,15:00,Kadin,Grup Stüdyosu,VIP,16,7.7
Persembe,15:00,Kadin,SPA & Sauna,Premium,15,8.3
Persembe,16:00,Erkek,Agirlik Istasyonu,Standart,17,8.7
Persembe,16:00,Erkek,Kardiyo,VIP,5,8.8
Persembe,16:00,Erkek,Yuzme Havuzu,VIP,14,9.1
Persembe,16:00,Erkek,Grup Stüdyosu,Standart,13,6.5
Persembe,16:00,Erkek,SPA & Sauna,VIP,8,7.4
Persembe,16:00,Kadin,Agirlik Istasyonu,Premium,14,8.3
Persembe,16:00,Kadin,Kardiyo,Standart,11,6.7
Persembe,16:00,Kadin,Yuzme Havuzu,VIP,9,7.9
Persembe,16:00,Kadin,Grup Stüdyosu,VIP,15,6.3
Persembe,16:00,Kadin,SPA & Sauna,Standart,7,7.4
Persembe,17:00,Erkek,Agirlik Istasyonu,Premium,25,7.8
Persembe,17:00,Erkek,Kardiyo,Ogrenci,20,6.9
Persembe,17:00,Erkek,Yuzme Havuzu,VIP,15,8.1
Persembe,17:00,Erkek,Grup Stüdyosu,Premium,9,8.8
Persembe,17:00,Erkek,SPA & Sauna,Standart,20,6.5
Persembe,17:00,Kadin,Agirlik Istasyonu,Standart,20,7.4
Persembe,17:00,Kadin,Kardiyo,VIP,29,7.2
Persembe,17:00,Kadin,Yuzme Havuzu,Premium,14,8.8
Persembe,17:00,Kadin,Grup Stüdyosu,VIP,29,8.4
Persembe,17:00,Kadin,SPA & Sauna,Ogrenci,13,6.8
Persembe,18:00,Erkek,Agirlik Istasyonu,Ogrenci,25,6.2
Persembe,18:00,Erkek,Kardiyo,Standart,20,7.7
Persembe,18:00,Erkek,Yuzme Havuzu,Premium,10,8.1
Persembe,18:00,Erkek,Grup Stüdyosu,VIP,11,8.1
Persembe,18:00,Erkek,SPA & Sauna,Premium,20,8.4
Persembe,18:00,Kadin,Agirlik Istasyonu,Premium,15,8.3
Persembe,18:00,Kadin,Kardiyo,Standart,30,6.9
Persembe,18:00,Kadin,Yuzme Havuzu,Standart,11,7.5
Persembe,18:00,Kadin,Grup Stüdyosu,Premium,26,8.5
Persembe,18:00,Kadin,SPA & Sauna,VIP,7,9.2
Persembe,19:00,Erkek,Agirlik Istasyonu,Standart,31,7.8
Persembe,19:00,Erkek,Kardiyo,VIP,20,8.1
Persembe,19:00,Erkek,Yuzme Havuzu,Standart,20,6.0
Persembe,19:00,Erkek,Grup Stüdyosu,Premium,20,7.2
Persembe,19:00,Erkek,SPA & Sauna,Ogrenci,10,7.1
Persembe,19:00,Kadin,Agirlik Istasyonu,Ogrenci,6,7.3
Persembe,19:00,Kadin,Kardiyo,VIP,31,6.7
Persembe,19:00,Kadin,Yuzme Havuzu,Ogrenci,22,6.6
Persembe,19:00,Kadin,Grup Stüdyosu,Standart,27,7.5
Persembe,19:00,Kadin,SPA & Sauna,Standart,23,5.9
Persembe,20:00,Erkek,Agirlik Istasyonu,Standart,30,7.0
Persembe,20:00,Erkek,Kardiyo,Premium,9,8.7
Persembe,20:00,Erkek,Yuzme Havuzu,Standart,19,8.3
Persembe,20:00,Erkek,Grup Stüdyosu,Standart,8,7.7
Persembe,20:00,Erkek,SPA & Sauna,Premium,17,9.1
Persembe,20:00,Kadin,Agirlik Istasyonu,VIP,16,6.4
Persembe,20:00,Kadin,Kardiyo,VIP,27,7.2
Persembe,20:00,Kadin,Yuzme Havuzu,VIP,19,7.5
Persembe,20:00,Kadin,Grup Stüdyosu,VIP,23,7.1
Persembe,20:00,Kadin,SPA & Sauna,Ogrenci,17,8.2
Persembe,21:00,Erkek,Agirlik Istasyonu,Ogrenci,16,7.6
Persembe,21:00,Erkek,Kardiyo,Ogrenci,9,7.5
Persembe,21:00,Erkek,Yuzme Havuzu,Ogrenci,8,7.3
Persembe,21:00,Erkek,Grup Stüdyosu,Standart,5,9.3
Persembe,21:00,Erkek,SPA & Sauna,Ogrenci,2,7.1
Persembe,21:00,Kadin,Agirlik Istasyonu,Standart,3,9.2
Persembe,21:00,Kadin,Kardiyo,VIP,22,8.1
Persembe,21:00,Kadin,Yuzme Havuzu,Ogrenci,6,9.5
Persembe,21:00,Kadin,Grup Stüdyosu,Standart,11,7.8
Persembe,21:00,Kadin,SPA & Sauna,Ogrenci,6,8.8
Persembe,22:00,Erkek,Agirlik Istasyonu,Ogrenci,25,7.4
Persembe,22:00,Erkek,Kardiyo,VIP,1,9.8
Persembe,22:00,Erkek,Yuzme Havuzu,Ogrenci,1,8.0
Persembe,22:00,Erkek,Grup Stüdyosu,Ogrenci,10,7.7
Persembe,22:00,Erkek,SPA & Sauna,VIP,8,8.9
Persembe,22:00,Kadin,Agirlik Istasyonu,VIP,14,8.0
Persembe,22:00,Kadin,Kardiyo,Ogrenci,9,8.5
Persembe,22:00,Kadin,Yuzme Havuzu,Ogrenci,9,7.5
Persembe,22:00,Kadin,Grup Stüdyosu,Ogrenci,10,8.9
Persembe,22:00,Kadin,SPA & Sauna,VIP,1,7.5
Cuma,07:00,Erkek,Agirlik Istasyonu,VIP,11,6.8
Cuma,07:00,Erkek,Kardiyo,Ogrenci,9,6.7
Cuma,07:00,Erkek,Yuzme Havuzu,VIP,14,6.7
Cuma,07:00,Erkek,Grup Stüdyosu,Ogrenci,5,8.0
Cuma,07:00,Erkek,SPA & Sauna,VIP,8,8.9
Cuma,07:00,Kadin,Agirlik Istasyonu,Standart,13,7.2
Cuma,07:00,Kadin,Kardiyo,Premium,20,8.7
Cuma,07:00,Kadin,Yuzme Havuzu,Premium,4,9.8
Cuma,07:00,Kadin,Grup Stüdyosu,Ogrenci,26,7.1
Cuma,07:00,Kadin,SPA & Sauna,Premium,11,9.1
Cuma,08:00,Erkek,Agirlik Istasyonu,Premium,11,9.1
Cuma,08:00,Erkek,Kardiyo,Standart,11,6.7
Cuma,08:00,Erkek,Yuzme Havuzu,Ogrenci,12,9.3
Cuma,08:00,Erkek,Grup Stüdyosu,Standart,2,7.8
Cuma,08:00,Erkek,SPA & Sauna,Ogrenci,13,9.1
Cuma,08:00,Kadin,Agirlik Istasyonu,VIP,4,8.4
Cuma,08:00,Kadin,Kardiyo,Ogrenci,15,6.4
Cuma,08:00,Kadin,Yuzme Havuzu,Standart,10,7.6
Cuma,08:00,Kadin,Grup Stüdyosu,Ogrenci,25,7.3
Cuma,08:00,Kadin,SPA & Sauna,VIP,3,9.8
Cuma,09:00,Erkek,Agirlik Istasyonu,Premium,21,6.3
Cuma,09:00,Erkek,Kardiyo,Standart,9,9.1
Cuma,09:00,Erkek,Yuzme Havuzu,Ogrenci,9,8.3
Cuma,09:00,Erkek,Grup Stüdyosu,Ogrenci,13,6.9
Cuma,09:00,Erkek,SPA & Sauna,Standart,2,7.8
Cuma,09:00,Kadin,Agirlik Istasyonu,VIP,13,6.8
Cuma,09:00,Kadin,Kardiyo,Ogrenci,19,8.9
Cuma,09:00,Kadin,Yuzme Havuzu,Standart,11,6.5
Cuma,09:00,Kadin,Grup Stüdyosu,Standart,22,8.3
Cuma,09:00,Kadin,SPA & Sauna,Premium,11,9.0
Cuma,10:00,Erkek,Agirlik Istasyonu,Standart,16,6.8
Cuma,10:00,Erkek,Kardiyo,Premium,1,7.7
Cuma,10:00,Erkek,Yuzme Havuzu,Ogrenci,4,7.0
Cuma,10:00,Erkek,Grup Stüdyosu,Standart,15,7.8
Cuma,10:00,Erkek,SPA & Sauna,Standart,12,9.0
Cuma,10:00,Kadin,Agirlik Istasyonu,Ogrenci,7,7.0
Cuma,10:00,Kadin,Kardiyo,VIP,18,7.4
Cuma,10:00,Kadin,Yuzme Havuzu,Ogrenci,12,7.9
Cuma,10:00,Kadin,Grup Stüdyosu,Premium,23,8.4
Cuma,10:00,Kadin,SPA & Sauna,Premium,8,8.3
Cuma,11:00,Erkek,Agirlik Istasyonu,Premium,22,7.9
Cuma,11:00,Erkek,Kardiyo,Premium,14,7.0
Cuma,11:00,Erkek,Yuzme Havuzu,Premium,8,7.9
Cuma,11:00,Erkek,Grup Stüdyosu,Standart,7,7.9
Cuma,11:00,Erkek,SPA & Sauna,Ogrenci,6,8.9
Cuma,11:00,Kadin,Agirlik Istasyonu,Premium,5,7.3
Cuma,11:00,Kadin,Kardiyo,Standart,20,7.2
Cuma,11:00,Kadin,Yuzme Havuzu,Standart,9,7.7
Cuma,11:00,Kadin,Grup Stüdyosu,Standart,13,8.1
Cuma,11:00,Kadin,SPA & Sauna,VIP,13,7.8
Cuma,12:00,Erkek,Agirlik Istasyonu,Standart,13,8.3
Cuma,12:00,Erkek,Kardiyo,Standart,2,8.8
Cuma,12:00,Erkek,Yuzme Havuzu,Ogrenci,9,8.5
Cuma,12:00,Erkek,Grup Stüdyosu,Premium,12,7.7
Cuma,12:00,Erkek,SPA & Sauna,Ogrenci,4,9.5
Cuma,12:00,Kadin,Agirlik Istasyonu,Ogrenci,14,9.0
Cuma,12:00,Kadin,Kardiyo,Ogrenci,20,7.9
Cuma,12:00,Kadin,Yuzme Havuzu,Premium,15,7.2
Cuma,12:00,Kadin,Grup Stüdyosu,Standart,14,7.2
Cuma,12:00,Kadin,SPA & Sauna,VIP,12,7.0
Cuma,13:00,Erkek,Agirlik Istasyonu,Ogrenci,9,7.3
Cuma,13:00,Erkek,Kardiyo,Premium,7,7.5
Cuma,13:00,Erkek,Yuzme Havuzu,Ogrenci,4,9.6
Cuma,13:00,Erkek,Grup Stüdyosu,Ogrenci,3,9.3
Cuma,13:00,Erkek,SPA & Sauna,Premium,1,9.3
Cuma,13:00,Kadin,Agirlik Istasyonu,VIP,12,8.7
Cuma,13:00,Kadin,Kardiyo,Standart,23,7.9
Cuma,13:00,Kadin,Yuzme Havuzu,Premium,15,7.7
Cuma,13:00,Kadin,Grup Stüdyosu,Standart,19,8.2
Cuma,13:00,Kadin,SPA & Sauna,Standart,12,8.1
Cuma,14:00,Erkek,Agirlik Istasyonu,VIP,25,8.5
Cuma,14:00,Erkek,Kardiyo,Standart,3,7.0
Cuma,14:00,Erkek,Yuzme Havuzu,VIP,10,7.4
Cuma,14:00,Erkek,Grup Stüdyosu,Ogrenci,8,7.8
Cuma,14:00,Erkek,SPA & Sauna,VIP,11,9.4
Cuma,14:00,Kadin,Agirlik Istasyonu,Standart,12,6.9
Cuma,14:00,Kadin,Kardiyo,Standart,10,8.9
Cuma,14:00,Kadin,Yuzme Havuzu,Ogrenci,11,7.3
Cuma,14:00,Kadin,Grup Stüdyosu,VIP,6,9.4
Cuma,14:00,Kadin,SPA & Sauna,Standart,15,7.0
Cuma,15:00,Erkek,Agirlik Istasyonu,VIP,24,6.8
Cuma,15:00,Erkek,Kardiyo,Standart,8,6.8
Cuma,15:00,Erkek,Yuzme Havuzu,Ogrenci,10,7.0
Cuma,15:00,Erkek,Grup Stüdyosu,Standart,3,7.3
Cuma,15:00,Erkek,SPA & Sauna,Standart,6,9.6
Cuma,15:00,Kadin,Agirlik Istasyonu,Standart,12,7.1
Cuma,15:00,Kadin,Kardiyo,Ogrenci,14,6.6
Cuma,15:00,Kadin,Yuzme Havuzu,VIP,11,6.8
Cuma,15:00,Kadin,Grup Stüdyosu,Standart,22,7.4
Cuma,15:00,Kadin,SPA & Sauna,Standart,5,9.0
Cuma,16:00,Erkek,Agirlik Istasyonu,VIP,12,9.0
Cuma,16:00,Erkek,Kardiyo,Standart,13,8.0
Cuma,16:00,Erkek,Yuzme Havuzu,Ogrenci,5,6.8
Cuma,16:00,Erkek,Grup Stüdyosu,VIP,3,9.5
Cuma,16:00,Erkek,SPA & Sauna,VIP,15,7.8
Cuma,16:00,Kadin,Agirlik Istasyonu,Standart,5,8.8
Cuma,16:00,Kadin,Kardiyo,Premium,18,6.2
Cuma,16:00,Kadin,Yuzme Havuzu,Ogrenci,7,7.0
Cuma,16:00,Kadin,Grup Stüdyosu,Ogrenci,19,7.1
Cuma,16:00,Kadin,SPA & Sauna,VIP,11,8.7
Cuma,17:00,Erkek,Agirlik Istasyonu,Premium,29,5.7
Cuma,17:00,Erkek,Kardiyo,VIP,23,6.8
Cuma,17:00,Erkek,Yuzme Havuzu,Ogrenci,16,7.4
Cuma,17:00,Erkek,Grup Stüdyosu,Standart,9,6.8
Cuma,17:00,Erkek,SPA & Sauna,Standart,23,7.7
Cuma,17:00,Kadin,Agirlik Istasyonu,Premium,14,8.7
Cuma,17:00,Kadin,Kardiyo,Ogrenci,31,5.6
Cuma,17:00,Kadin,Yuzme Havuzu,Standart,20,8.5
Cuma,17:00,Kadin,Grup Stüdyosu,Standart,19,6.7
Cuma,17:00,Kadin,SPA & Sauna,Standart,9,8.0
Cuma,18:00,Erkek,Agirlik Istasyonu,Premium,31,7.9
Cuma,18:00,Erkek,Kardiyo,Ogrenci,11,8.7
Cuma,18:00,Erkek,Yuzme Havuzu,Premium,20,8.9
Cuma,18:00,Erkek,Grup Stüdyosu,Ogrenci,25,8.4
Cuma,18:00,Erkek,SPA & Sauna,Premium,16,6.3
Cuma,18:00,Kadin,Agirlik Istasyonu,Premium,19,8.0
Cuma,18:00,Kadin,Kardiyo,Ogrenci,35,7.7
Cuma,18:00,Kadin,Yuzme Havuzu,Premium,22,6.5
Cuma,18:00,Kadin,Grup Stüdyosu,Ogrenci,19,6.1
Cuma,18:00,Kadin,SPA & Sauna,Ogrenci,14,6.4
Cuma,19:00,Erkek,Agirlik Istasyonu,Premium,15,9.0
Cuma,19:00,Erkek,Kardiyo,Premium,22,8.3
Cuma,19:00,Erkek,Yuzme Havuzu,Standart,15,9.1
Cuma,19:00,Erkek,Grup Stüdyosu,Premium,14,8.3
Cuma,19:00,Erkek,SPA & Sauna,Standart,16,9.0
Cuma,19:00,Kadin,Agirlik Istasyonu,Premium,10,6.7
Cuma,19:00,Kadin,Kardiyo,Standart,32,5.8
Cuma,19:00,Kadin,Yuzme Havuzu,VIP,7,8.7
Cuma,19:00,Kadin,Grup Stüdyosu,Ogrenci,23,7.1
Cuma,19:00,Kadin,SPA & Sauna,Premium,20,8.9
Cuma,20:00,Erkek,Agirlik Istasyonu,VIP,33,5.4
Cuma,20:00,Erkek,Kardiyo,VIP,24,7.5
Cuma,20:00,Erkek,Yuzme Havuzu,VIP,15,6.8
Cuma,20:00,Erkek,Grup Stüdyosu,VIP,18,7.2
Cuma,20:00,Erkek,SPA & Sauna,Standart,17,8.5
Cuma,20:00,Kadin,Agirlik Istasyonu,VIP,10,8.1
Cuma,20:00,Kadin,Kardiyo,Premium,38,5.7
Cuma,20:00,Kadin,Yuzme Havuzu,Premium,18,6.4
Cuma,20:00,Kadin,Grup Stüdyosu,Premium,26,6.5
Cuma,20:00,Kadin,SPA & Sauna,Standart,10,8.3
Cuma,21:00,Erkek,Agirlik Istasyonu,Standart,25,7.8
Cuma,21:00,Erkek,Kardiyo,Ogrenci,1,9.7
Cuma,21:00,Erkek,Yuzme Havuzu,Ogrenci,8,8.5
Cuma,21:00,Erkek,Grup Stüdyosu,Ogrenci,13,8.6
Cuma,21:00,Erkek,SPA & Sauna,Premium,3,8.6
Cuma,21:00,Kadin,Agirlik Istasyonu,Premium,2,9.4
Cuma,21:00,Kadin,Kardiyo,Premium,18,6.6
Cuma,21:00,Kadin,Yuzme Havuzu,Premium,3,9.2
Cuma,21:00,Kadin,Grup Stüdyosu,VIP,21,7.9
Cuma,21:00,Kadin,SPA & Sauna,Standart,6,9.6
Cuma,22:00,Erkek,Agirlik Istasyonu,Standart,22,8.3
Cuma,22:00,Erkek,Kardiyo,Standart,10,7.9
Cuma,22:00,Erkek,Yuzme Havuzu,Ogrenci,10,7.6
Cuma,22:00,Erkek,Grup Stüdyosu,VIP,9,8.8
Cuma,22:00,Erkek,SPA & Sauna,Premium,11,8.7
Cuma,22:00,Kadin,Agirlik Istasyonu,Standart,3,8.6
Cuma,22:00,Kadin,Kardiyo,Premium,22,8.6
Cuma,22:00,Kadin,Yuzme Havuzu,Ogrenci,5,9.5
Cuma,22:00,Kadin,Grup Stüdyosu,Ogrenci,15,8.4
Cuma,22:00,Kadin,SPA & Sauna,VIP,3,8.8
Cumartesi,07:00,Erkek,Agirlik Istasyonu,Ogrenci,20,6.3
Cumartesi,07:00,Erkek,Kardiyo,Premium,10,8.4
Cumartesi,07:00,Erkek,Yuzme Havuzu,Premium,25,7.5
Cumartesi,07:00,Erkek,Grup Stüdyosu,Ogrenci,8,9.2
Cumartesi,07:00,Erkek,SPA & Sauna,Standart,21,6.2
Cumartesi,07:00,Kadin,Agirlik Istasyonu,VIP,14,9.3
Cumartesi,07:00,Kadin,Kardiyo,Standart,13,6.8
Cumartesi,07:00,Kadin,Yuzme Havuzu,Ogrenci,24,8.1
Cumartesi,07:00,Kadin,Grup Stüdyosu,Premium,14,9.0
Cumartesi,07:00,Kadin,SPA & Sauna,VIP,28,8.2
Cumartesi,08:00,Erkek,Agirlik Istasyonu,Premium,14,6.5
Cumartesi,08:00,Erkek,Kardiyo,Ogrenci,14,7.3
Cumartesi,08:00,Erkek,Yuzme Havuzu,Premium,24,6.3
Cumartesi,08:00,Erkek,Grup Stüdyosu,Ogrenci,7,8.6
Cumartesi,08:00,Erkek,SPA & Sauna,Ogrenci,26,7.1
Cumartesi,08:00,Kadin,Agirlik Istasyonu,VIP,10,7.3
Cumartesi,08:00,Kadin,Kardiyo,Premium,16,8.6
Cumartesi,08:00,Kadin,Yuzme Havuzu,Premium,32,5.8
Cumartesi,08:00,Kadin,Grup Stüdyosu,Premium,21,7.2
Cumartesi,08:00,Kadin,SPA & Sauna,Standart,18,6.9
Cumartesi,09:00,Erkek,Agirlik Istasyonu,VIP,16,8.7
Cumartesi,09:00,Erkek,Kardiyo,Premium,11,7.1
Cumartesi,09:00,Erkek,Yuzme Havuzu,VIP,27,7.8
Cumartesi,09:00,Erkek,Grup Stüdyosu,Premium,1,8.2
Cumartesi,09:00,Erkek,SPA & Sauna,Premium,14,8.8
Cumartesi,09:00,Kadin,Agirlik Istasyonu,Ogrenci,12,6.9
Cumartesi,09:00,Kadin,Kardiyo,VIP,20,8.4
Cumartesi,09:00,Kadin,Yuzme Havuzu,Premium,24,6.7
Cumartesi,09:00,Kadin,Grup Stüdyosu,Premium,19,7.0
Cumartesi,09:00,Kadin,SPA & Sauna,Premium,26,8.3
Cumartesi,10:00,Erkek,Agirlik Istasyonu,VIP,25,7.2
Cumartesi,10:00,Erkek,Kardiyo,Premium,8,9.4
